"TIME","GEO","CITIZEN","C_BIRTH","SEX","UNIT","Value","Flag and Footnotes"
"2014","Germany (until 1990 former territory of the FRG)","Sweden","Total","Total","Number",":",""
"2014","Germany (until 1990 former territory of the FRG)","United Kingdom","Total","Total","Number",":",""
"2014","Germany (until 1990 former territory of the FRG)","Norway","Total","Total","Number",":",""
"2014","Germany (until 1990 former territory of the FRG)","Switzerland","Total","Total","Number",":",""
"2014","Germany (until 1990 former territory of the FRG)","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Germany (until 1990 former territory of the FRG)","Turkey","Total","Total","Number",":",""
"2014","Germany (until 1990 former territory of the FRG)","Albania","Total","Total","Number",":",""
"2014","Germany (until 1990 former territory of the FRG)","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Germany (until 1990 former territory of the FRG)","Serbia","Total","Total","Number",":",""
"2014","Estonia","Total","Total","Total","Number",":",""
"2014","Estonia","Reporting country","Total","Total","Number",":",""
"2014","Estonia","Foreign country","Total","Total","Number",":",""
"2014","Estonia","Belgium","Total","Total","Number",":",""
"2014","Estonia","Bulgaria","Total","Total","Number",":",""
"2014","Estonia","Czechia","Total","Total","Number",":",""
"2014","Estonia","Denmark","Total","Total","Number",":",""
"2014","Estonia","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Estonia","Estonia","Total","Total","Number",":",""
"2014","Estonia","Ireland","Total","Total","Number",":",""
"2014","Estonia","Greece","Total","Total","Number",":",""
"2014","Estonia","Spain","Total","Total","Number",":",""
"2014","Estonia","France","Total","Total","Number",":",""
"2014","Estonia","Croatia","Total","Total","Number",":",""
"2014","Estonia","Italy","Total","Total","Number",":",""
"2014","Estonia","Cyprus","Total","Total","Number",":",""
"2014","Estonia","Latvia","Total","Total","Number",":",""
"2014","Estonia","Lithuania","Total","Total","Number",":",""
"2014","Estonia","Luxembourg","Total","Total","Number",":",""
"2014","Estonia","Hungary","Total","Total","Number",":",""
"2014","Estonia","Netherlands","Total","Total","Number",":",""
"2014","Estonia","Austria","Total","Total","Number",":",""
"2014","Estonia","Poland","Total","Total","Number",":",""
"2014","Estonia","Portugal","Total","Total","Number",":",""
"2014","Estonia","Romania","Total","Total","Number",":",""
"2014","Estonia","Slovenia","Total","Total","Number",":",""
"2014","Estonia","Slovakia","Total","Total","Number",":",""
"2014","Estonia","Finland","Total","Total","Number",":",""
"2014","Estonia","Sweden","Total","Total","Number",":",""
"2014","Estonia","United Kingdom","Total","Total","Number",":",""
"2014","Estonia","Norway","Total","Total","Number",":",""
"2014","Estonia","Switzerland","Total","Total","Number",":",""
"2014","Estonia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Estonia","Turkey","Total","Total","Number",":",""
"2014","Estonia","Albania","Total","Total","Number",":",""
"2014","Estonia","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Estonia","Serbia","Total","Total","Number",":",""
"2014","Spain","Total","Total","Total","Number","305,454",""
"2014","Spain","Reporting country","Total","Total","Number","40,968",""
"2014","Spain","Foreign country","Total","Total","Number","264,337",""
"2014","Spain","Belgium","Total","Total","Number",":",""
"2014","Spain","Bulgaria","Total","Total","Number",":",""
"2014","Spain","Czechia","Total","Total","Number",":",""
"2014","Spain","Denmark","Total","Total","Number",":",""
"2014","Spain","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Spain","Estonia","Total","Total","Number",":",""
"2014","Spain","Ireland","Total","Total","Number",":",""
"2014","Spain","Greece","Total","Total","Number",":",""
"2014","Spain","Spain","Total","Total","Number",":",""
"2014","Spain","France","Total","Total","Number",":",""
"2014","Spain","Croatia","Total","Total","Number",":",""
"2014","Spain","Italy","Total","Total","Number",":",""
"2014","Spain","Cyprus","Total","Total","Number",":",""
"2014","Spain","Latvia","Total","Total","Number",":",""
"2014","Spain","Lithuania","Total","Total","Number",":",""
"2014","Spain","Luxembourg","Total","Total","Number",":",""
"2014","Spain","Hungary","Total","Total","Number",":",""
"2014","Spain","Netherlands","Total","Total","Number",":",""
"2014","Spain","Austria","Total","Total","Number",":",""
"2014","Spain","Poland","Total","Total","Number",":",""
"2014","Spain","Portugal","Total","Total","Number",":",""
"2014","Spain","Romania","Total","Total","Number",":",""
"2014","Spain","Slovenia","Total","Total","Number",":",""
"2014","Spain","Slovakia","Total","Total","Number",":",""
"2014","Spain","Finland","Total","Total","Number",":",""
"2014","Spain","Sweden","Total","Total","Number",":",""
"2014","Spain","United Kingdom","Total","Total","Number",":",""
"2014","Spain","Norway","Total","Total","Number",":",""
"2014","Spain","Switzerland","Total","Total","Number",":",""
"2014","Spain","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Spain","Turkey","Total","Total","Number",":",""
"2014","Spain","Albania","Total","Total","Number",":",""
"2014","Spain","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Spain","Serbia","Total","Total","Number",":",""
"2014","Croatia","Total","Total","Total","Number",":",""
"2014","Croatia","Reporting country","Total","Total","Number",":",""
"2014","Croatia","Foreign country","Total","Total","Number",":",""
"2014","Croatia","Belgium","Total","Total","Number",":",""
"2014","Croatia","Bulgaria","Total","Total","Number",":",""
"2014","Croatia","Czechia","Total","Total","Number",":",""
"2014","Croatia","Denmark","Total","Total","Number",":",""
"2014","Croatia","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Croatia","Estonia","Total","Total","Number",":",""
"2014","Croatia","Ireland","Total","Total","Number",":",""
"2014","Croatia","Greece","Total","Total","Number",":",""
"2014","Croatia","Spain","Total","Total","Number",":",""
"2014","Croatia","France","Total","Total","Number",":",""
"2014","Croatia","Croatia","Total","Total","Number",":",""
"2014","Croatia","Italy","Total","Total","Number",":",""
"2014","Croatia","Cyprus","Total","Total","Number",":",""
"2014","Croatia","Latvia","Total","Total","Number",":",""
"2014","Croatia","Lithuania","Total","Total","Number",":",""
"2014","Croatia","Luxembourg","Total","Total","Number",":",""
"2014","Croatia","Hungary","Total","Total","Number",":",""
"2014","Croatia","Netherlands","Total","Total","Number",":",""
"2014","Croatia","Austria","Total","Total","Number",":",""
"2014","Croatia","Poland","Total","Total","Number",":",""
"2014","Croatia","Portugal","Total","Total","Number",":",""
"2014","Croatia","Romania","Total","Total","Number",":",""
"2014","Croatia","Slovenia","Total","Total","Number",":",""
"2014","Croatia","Slovakia","Total","Total","Number",":",""
"2014","Croatia","Finland","Total","Total","Number",":",""
"2014","Croatia","Sweden","Total","Total","Number",":",""
"2014","Croatia","United Kingdom","Total","Total","Number",":",""
"2014","Croatia","Norway","Total","Total","Number",":",""
"2014","Croatia","Switzerland","Total","Total","Number",":",""
"2014","Croatia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Croatia","Turkey","Total","Total","Number",":",""
"2014","Croatia","Albania","Total","Total","Number",":",""
"2014","Croatia","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Croatia","Serbia","Total","Total","Number",":",""
"2014","Italy","Total","Total","Total","Number","277,631",""
"2014","Italy","Reporting country","Total","Total","Number","29,271",""
"2014","Italy","Foreign country","Total","Total","Number","248,341",""
"2014","Italy","Belgium","Total","Total","Number",":",""
"2014","Italy","Bulgaria","Total","Total","Number",":",""
"2014","Italy","Czechia","Total","Total","Number",":",""
"2014","Italy","Denmark","Total","Total","Number",":",""
"2014","Italy","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Italy","Estonia","Total","Total","Number",":",""
"2014","Italy","Ireland","Total","Total","Number",":",""
"2014","Italy","Greece","Total","Total","Number",":",""
"2014","Italy","Spain","Total","Total","Number",":",""
"2014","Italy","France","Total","Total","Number",":",""
"2014","Italy","Croatia","Total","Total","Number",":",""
"2014","Italy","Italy","Total","Total","Number",":",""
"2014","Italy","Cyprus","Total","Total","Number",":",""
"2014","Italy","Latvia","Total","Total","Number",":",""
"2014","Italy","Lithuania","Total","Total","Number",":",""
"2014","Italy","Luxembourg","Total","Total","Number",":",""
"2014","Italy","Hungary","Total","Total","Number",":",""
"2014","Italy","Netherlands","Total","Total","Number",":",""
"2014","Italy","Austria","Total","Total","Number",":",""
"2014","Italy","Poland","Total","Total","Number",":",""
"2014","Italy","Portugal","Total","Total","Number",":",""
"2014","Italy","Romania","Total","Total","Number",":",""
"2014","Italy","Slovenia","Total","Total","Number",":",""
"2014","Italy","Slovakia","Total","Total","Number",":",""
"2014","Italy","Finland","Total","Total","Number",":",""
"2014","Italy","Sweden","Total","Total","Number",":",""
"2014","Italy","United Kingdom","Total","Total","Number",":",""
"2014","Italy","Norway","Total","Total","Number",":",""
"2014","Italy","Switzerland","Total","Total","Number",":",""
"2014","Italy","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Italy","Turkey","Total","Total","Number",":",""
"2014","Italy","Albania","Total","Total","Number",":",""
"2014","Italy","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Italy","Serbia","Total","Total","Number",":",""
"2014","Latvia","Total","Total","Total","Number","10,365",""
"2014","Latvia","Reporting country","Total","Total","Number","5,864",""
"2014","Latvia","Foreign country","Total","Total","Number","4,437",""
"2014","Latvia","Belgium","Total","Total","Number",":",""
"2014","Latvia","Bulgaria","Total","Total","Number",":",""
"2014","Latvia","Czechia","Total","Total","Number",":",""
"2014","Latvia","Denmark","Total","Total","Number",":",""
"2014","Latvia","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Latvia","Estonia","Total","Total","Number",":",""
"2014","Latvia","Ireland","Total","Total","Number",":",""
"2014","Latvia","Greece","Total","Total","Number",":",""
"2014","Latvia","Spain","Total","Total","Number",":",""
"2014","Latvia","France","Total","Total","Number",":",""
"2014","Latvia","Croatia","Total","Total","Number",":",""
"2014","Latvia","Italy","Total","Total","Number",":",""
"2014","Latvia","Cyprus","Total","Total","Number",":",""
"2014","Latvia","Latvia","Total","Total","Number",":",""
"2014","Latvia","Lithuania","Total","Total","Number",":",""
"2014","Latvia","Luxembourg","Total","Total","Number",":",""
"2014","Latvia","Hungary","Total","Total","Number",":",""
"2014","Latvia","Netherlands","Total","Total","Number",":",""
"2014","Latvia","Austria","Total","Total","Number",":",""
"2014","Latvia","Poland","Total","Total","Number",":",""
"2014","Latvia","Portugal","Total","Total","Number",":",""
"2014","Latvia","Romania","Total","Total","Number",":",""
"2014","Latvia","Slovenia","Total","Total","Number",":",""
"2014","Latvia","Slovakia","Total","Total","Number",":",""
"2014","Latvia","Finland","Total","Total","Number",":",""
"2014","Latvia","Sweden","Total","Total","Number",":",""
"2014","Latvia","United Kingdom","Total","Total","Number",":",""
"2014","Latvia","Norway","Total","Total","Number",":",""
"2014","Latvia","Switzerland","Total","Total","Number",":",""
"2014","Latvia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Latvia","Turkey","Total","Total","Number",":",""
"2014","Latvia","Albania","Total","Total","Number",":",""
"2014","Latvia","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Latvia","Serbia","Total","Total","Number",":",""
"2014","Lithuania","Total","Total","Total","Number","24,294",""
"2014","Lithuania","Reporting country","Total","Total","Number","19,528",""
"2014","Lithuania","Foreign country","Total","Total","Number","4,744",""
"2014","Lithuania","Belgium","Total","Total","Number",":",""
"2014","Lithuania","Bulgaria","Total","Total","Number",":",""
"2014","Lithuania","Czechia","Total","Total","Number",":",""
"2014","Lithuania","Denmark","Total","Total","Number",":",""
"2014","Lithuania","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Lithuania","Estonia","Total","Total","Number",":",""
"2014","Lithuania","Ireland","Total","Total","Number",":",""
"2014","Lithuania","Greece","Total","Total","Number",":",""
"2014","Lithuania","Spain","Total","Total","Number",":",""
"2014","Lithuania","France","Total","Total","Number",":",""
"2014","Lithuania","Croatia","Total","Total","Number",":",""
"2014","Lithuania","Italy","Total","Total","Number",":",""
"2014","Lithuania","Cyprus","Total","Total","Number",":",""
"2014","Lithuania","Latvia","Total","Total","Number",":",""
"2014","Lithuania","Lithuania","Total","Total","Number",":",""
"2014","Lithuania","Luxembourg","Total","Total","Number",":",""
"2014","Lithuania","Hungary","Total","Total","Number",":",""
"2014","Lithuania","Netherlands","Total","Total","Number",":",""
"2014","Lithuania","Austria","Total","Total","Number",":",""
"2014","Lithuania","Poland","Total","Total","Number",":",""
"2014","Lithuania","Portugal","Total","Total","Number",":",""
"2014","Lithuania","Romania","Total","Total","Number",":",""
"2014","Lithuania","Slovenia","Total","Total","Number",":",""
"2014","Lithuania","Slovakia","Total","Total","Number",":",""
"2014","Lithuania","Finland","Total","Total","Number",":",""
"2014","Lithuania","Sweden","Total","Total","Number",":",""
"2014","Lithuania","United Kingdom","Total","Total","Number",":",""
"2014","Lithuania","Norway","Total","Total","Number",":",""
"2014","Lithuania","Switzerland","Total","Total","Number",":",""
"2014","Lithuania","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Lithuania","Turkey","Total","Total","Number",":",""
"2014","Lithuania","Albania","Total","Total","Number",":",""
"2014","Lithuania","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Lithuania","Serbia","Total","Total","Number",":",""
"2014","Luxembourg","Total","Total","Total","Number","22,332",""
"2014","Luxembourg","Reporting country","Total","Total","Number","1,308",""
"2014","Luxembourg","Foreign country","Total","Total","Number","20,993",""
"2014","Luxembourg","Belgium","Total","Total","Number",":",""
"2014","Luxembourg","Bulgaria","Total","Total","Number",":",""
"2014","Luxembourg","Czechia","Total","Total","Number",":",""
"2014","Luxembourg","Denmark","Total","Total","Number",":",""
"2014","Luxembourg","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Luxembourg","Estonia","Total","Total","Number",":",""
"2014","Luxembourg","Ireland","Total","Total","Number",":",""
"2014","Luxembourg","Greece","Total","Total","Number",":",""
"2014","Luxembourg","Spain","Total","Total","Number",":",""
"2014","Luxembourg","France","Total","Total","Number",":",""
"2014","Luxembourg","Croatia","Total","Total","Number",":",""
"2014","Luxembourg","Italy","Total","Total","Number",":",""
"2014","Luxembourg","Cyprus","Total","Total","Number",":",""
"2014","Luxembourg","Latvia","Total","Total","Number",":",""
"2014","Luxembourg","Lithuania","Total","Total","Number",":",""
"2014","Luxembourg","Luxembourg","Total","Total","Number",":",""
"2014","Luxembourg","Hungary","Total","Total","Number",":",""
"2014","Luxembourg","Netherlands","Total","Total","Number",":",""
"2014","Luxembourg","Austria","Total","Total","Number",":",""
"2014","Luxembourg","Poland","Total","Total","Number",":",""
"2014","Luxembourg","Portugal","Total","Total","Number",":",""
"2014","Luxembourg","Romania","Total","Total","Number",":",""
"2014","Luxembourg","Slovenia","Total","Total","Number",":",""
"2014","Luxembourg","Slovakia","Total","Total","Number",":",""
"2014","Luxembourg","Finland","Total","Total","Number",":",""
"2014","Luxembourg","Sweden","Total","Total","Number",":",""
"2014","Luxembourg","United Kingdom","Total","Total","Number",":",""
"2014","Luxembourg","Norway","Total","Total","Number",":",""
"2014","Luxembourg","Switzerland","Total","Total","Number",":",""
"2014","Luxembourg","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Luxembourg","Turkey","Total","Total","Number",":",""
"2014","Luxembourg","Albania","Total","Total","Number",":",""
"2014","Luxembourg","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Luxembourg","Serbia","Total","Total","Number",":",""
"2014","Hungary","Total","Total","Total","Number","54,581",""
"2014","Hungary","Reporting country","Total","Total","Number","28,577",""
"2014","Hungary","Foreign country","Total","Total","Number","25,988",""
"2014","Hungary","Belgium","Total","Total","Number",":",""
"2014","Hungary","Bulgaria","Total","Total","Number",":",""
"2014","Hungary","Czechia","Total","Total","Number",":",""
"2014","Hungary","Denmark","Total","Total","Number",":",""
"2014","Hungary","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Hungary","Estonia","Total","Total","Number",":",""
"2014","Hungary","Ireland","Total","Total","Number",":",""
"2014","Hungary","Greece","Total","Total","Number",":",""
"2014","Hungary","Spain","Total","Total","Number",":",""
"2014","Hungary","France","Total","Total","Number",":",""
"2014","Hungary","Croatia","Total","Total","Number",":",""
"2014","Hungary","Italy","Total","Total","Number",":",""
"2014","Hungary","Cyprus","Total","Total","Number",":",""
"2014","Hungary","Latvia","Total","Total","Number",":",""
"2014","Hungary","Lithuania","Total","Total","Number",":",""
"2014","Hungary","Luxembourg","Total","Total","Number",":",""
"2014","Hungary","Hungary","Total","Total","Number",":",""
"2014","Hungary","Netherlands","Total","Total","Number",":",""
"2014","Hungary","Austria","Total","Total","Number",":",""
"2014","Hungary","Poland","Total","Total","Number",":",""
"2014","Hungary","Portugal","Total","Total","Number",":",""
"2014","Hungary","Romania","Total","Total","Number",":",""
"2014","Hungary","Slovenia","Total","Total","Number",":",""
"2014","Hungary","Slovakia","Total","Total","Number",":",""
"2014","Hungary","Finland","Total","Total","Number",":",""
"2014","Hungary","Sweden","Total","Total","Number",":",""
"2014","Hungary","United Kingdom","Total","Total","Number",":",""
"2014","Hungary","Norway","Total","Total","Number",":",""
"2014","Hungary","Switzerland","Total","Total","Number",":",""
"2014","Hungary","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Hungary","Turkey","Total","Total","Number",":",""
"2014","Hungary","Albania","Total","Total","Number",":",""
"2014","Hungary","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Hungary","Serbia","Total","Total","Number",":",""
"2014","Netherlands","Total","Total","Total","Number","145,323",""
"2014","Netherlands","Reporting country","Total","Total","Number","37,448",""
"2014","Netherlands","Foreign country","Total","Total","Number","106,224",""
"2014","Netherlands","Belgium","Total","Total","Number",":",""
"2014","Netherlands","Bulgaria","Total","Total","Number",":",""
"2014","Netherlands","Czechia","Total","Total","Number",":",""
"2014","Netherlands","Denmark","Total","Total","Number",":",""
"2014","Netherlands","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Netherlands","Estonia","Total","Total","Number",":",""
"2014","Netherlands","Ireland","Total","Total","Number",":",""
"2014","Netherlands","Greece","Total","Total","Number",":",""
"2014","Netherlands","Spain","Total","Total","Number",":",""
"2014","Netherlands","France","Total","Total","Number",":",""
"2014","Netherlands","Croatia","Total","Total","Number",":",""
"2014","Netherlands","Italy","Total","Total","Number",":",""
"2014","Netherlands","Cyprus","Total","Total","Number",":",""
"2014","Netherlands","Latvia","Total","Total","Number",":",""
"2014","Netherlands","Lithuania","Total","Total","Number",":",""
"2014","Netherlands","Luxembourg","Total","Total","Number",":",""
"2014","Netherlands","Hungary","Total","Total","Number",":",""
"2014","Netherlands","Netherlands","Total","Total","Number",":",""
"2014","Netherlands","Austria","Total","Total","Number",":",""
"2014","Netherlands","Poland","Total","Total","Number",":",""
"2014","Netherlands","Portugal","Total","Total","Number",":",""
"2014","Netherlands","Romania","Total","Total","Number",":",""
"2014","Netherlands","Slovenia","Total","Total","Number",":",""
"2014","Netherlands","Slovakia","Total","Total","Number",":",""
"2014","Netherlands","Finland","Total","Total","Number",":",""
"2014","Netherlands","Sweden","Total","Total","Number",":",""
"2014","Netherlands","United Kingdom","Total","Total","Number",":",""
"2014","Netherlands","Norway","Total","Total","Number",":",""
"2014","Netherlands","Switzerland","Total","Total","Number",":",""
"2014","Netherlands","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Netherlands","Turkey","Total","Total","Number",":",""
"2014","Netherlands","Albania","Total","Total","Number",":",""
"2014","Netherlands","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Netherlands","Serbia","Total","Total","Number",":",""
"2014","Austria","Total","Total","Total","Number",":",""
"2014","Austria","Reporting country","Total","Total","Number",":",""
"2014","Austria","Foreign country","Total","Total","Number",":",""
"2014","Austria","Belgium","Total","Total","Number",":",""
"2014","Austria","Bulgaria","Total","Total","Number",":",""
"2014","Austria","Czechia","Total","Total","Number",":",""
"2014","Austria","Denmark","Total","Total","Number",":",""
"2014","Austria","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Austria","Estonia","Total","Total","Number",":",""
"2014","Austria","Ireland","Total","Total","Number",":",""
"2014","Austria","Greece","Total","Total","Number",":",""
"2014","Austria","Spain","Total","Total","Number",":",""
"2014","Austria","France","Total","Total","Number",":",""
"2014","Austria","Croatia","Total","Total","Number",":",""
"2014","Austria","Italy","Total","Total","Number",":",""
"2014","Austria","Cyprus","Total","Total","Number",":",""
"2014","Austria","Latvia","Total","Total","Number",":",""
"2014","Austria","Lithuania","Total","Total","Number",":",""
"2014","Austria","Luxembourg","Total","Total","Number",":",""
"2014","Austria","Hungary","Total","Total","Number",":",""
"2014","Austria","Netherlands","Total","Total","Number",":",""
"2014","Austria","Austria","Total","Total","Number",":",""
"2014","Austria","Poland","Total","Total","Number",":",""
"2014","Austria","Portugal","Total","Total","Number",":",""
"2014","Austria","Romania","Total","Total","Number",":",""
"2014","Austria","Slovenia","Total","Total","Number",":",""
"2014","Austria","Slovakia","Total","Total","Number",":",""
"2014","Austria","Finland","Total","Total","Number",":",""
"2014","Austria","Sweden","Total","Total","Number",":",""
"2014","Austria","United Kingdom","Total","Total","Number",":",""
"2014","Austria","Norway","Total","Total","Number",":",""
"2014","Austria","Switzerland","Total","Total","Number",":",""
"2014","Austria","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Austria","Turkey","Total","Total","Number",":",""
"2014","Austria","Albania","Total","Total","Number",":",""
"2014","Austria","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Austria","Serbia","Total","Total","Number",":",""
"2014","Poland","Total","Total","Total","Number","222,275",""
"2014","Poland","Reporting country","Total","Total","Number","127,780",""
"2014","Poland","Foreign country","Total","Total","Number","94,242",""
"2014","Poland","Belgium","Total","Total","Number",":",""
"2014","Poland","Bulgaria","Total","Total","Number",":",""
"2014","Poland","Czechia","Total","Total","Number",":",""
"2014","Poland","Denmark","Total","Total","Number",":",""
"2014","Poland","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Poland","Estonia","Total","Total","Number",":",""
"2014","Poland","Ireland","Total","Total","Number",":",""
"2014","Poland","Greece","Total","Total","Number",":",""
"2014","Poland","Spain","Total","Total","Number",":",""
"2014","Poland","France","Total","Total","Number",":",""
"2014","Poland","Croatia","Total","Total","Number",":",""
"2014","Poland","Italy","Total","Total","Number",":",""
"2014","Poland","Cyprus","Total","Total","Number",":",""
"2014","Poland","Latvia","Total","Total","Number",":",""
"2014","Poland","Lithuania","Total","Total","Number",":",""
"2014","Poland","Luxembourg","Total","Total","Number",":",""
"2014","Poland","Hungary","Total","Total","Number",":",""
"2014","Poland","Netherlands","Total","Total","Number",":",""
"2014","Poland","Austria","Total","Total","Number",":",""
"2014","Poland","Poland","Total","Total","Number",":",""
"2014","Poland","Portugal","Total","Total","Number",":",""
"2014","Poland","Romania","Total","Total","Number",":",""
"2014","Poland","Slovenia","Total","Total","Number",":",""
"2014","Poland","Slovakia","Total","Total","Number",":",""
"2014","Poland","Finland","Total","Total","Number",":",""
"2014","Poland","Sweden","Total","Total","Number",":",""
"2014","Poland","United Kingdom","Total","Total","Number",":",""
"2014","Poland","Norway","Total","Total","Number",":",""
"2014","Poland","Switzerland","Total","Total","Number",":",""
"2014","Poland","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Poland","Turkey","Total","Total","Number",":",""
"2014","Poland","Albania","Total","Total","Number",":",""
"2014","Poland","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Poland","Serbia","Total","Total","Number",":",""
"2014","Slovenia","Total","Total","Total","Number","13,846",""
"2014","Slovenia","Reporting country","Total","Total","Number","2,535",""
"2014","Slovenia","Foreign country","Total","Total","Number","11,311",""
"2014","Slovenia","Belgium","Total","Total","Number",":",""
"2014","Slovenia","Bulgaria","Total","Total","Number",":",""
"2014","Slovenia","Czechia","Total","Total","Number",":",""
"2014","Slovenia","Denmark","Total","Total","Number",":",""
"2014","Slovenia","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Slovenia","Estonia","Total","Total","Number",":",""
"2014","Slovenia","Ireland","Total","Total","Number",":",""
"2014","Slovenia","Greece","Total","Total","Number",":",""
"2014","Slovenia","Spain","Total","Total","Number",":",""
"2014","Slovenia","France","Total","Total","Number",":",""
"2014","Slovenia","Croatia","Total","Total","Number",":",""
"2014","Slovenia","Italy","Total","Total","Number",":",""
"2014","Slovenia","Cyprus","Total","Total","Number",":",""
"2014","Slovenia","Latvia","Total","Total","Number",":",""
"2014","Slovenia","Lithuania","Total","Total","Number",":",""
"2014","Slovenia","Luxembourg","Total","Total","Number",":",""
"2014","Slovenia","Hungary","Total","Total","Number",":",""
"2014","Slovenia","Netherlands","Total","Total","Number",":",""
"2014","Slovenia","Austria","Total","Total","Number",":",""
"2014","Slovenia","Poland","Total","Total","Number",":",""
"2014","Slovenia","Portugal","Total","Total","Number",":",""
"2014","Slovenia","Romania","Total","Total","Number",":",""
"2014","Slovenia","Slovenia","Total","Total","Number",":",""
"2014","Slovenia","Slovakia","Total","Total","Number",":",""
"2014","Slovenia","Finland","Total","Total","Number",":",""
"2014","Slovenia","Sweden","Total","Total","Number",":",""
"2014","Slovenia","United Kingdom","Total","Total","Number",":",""
"2014","Slovenia","Norway","Total","Total","Number",":",""
"2014","Slovenia","Switzerland","Total","Total","Number",":",""
"2014","Slovenia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Slovenia","Turkey","Total","Total","Number",":",""
"2014","Slovenia","Albania","Total","Total","Number",":",""
"2014","Slovenia","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Slovenia","Serbia","Total","Total","Number",":",""
"2014","Finland","Total","Total","Total","Number","31,507",""
"2014","Finland","Reporting country","Total","Total","Number","7,860",""
"2014","Finland","Foreign country","Total","Total","Number","23,061",""
"2014","Finland","Belgium","Total","Total","Number",":",""
"2014","Finland","Bulgaria","Total","Total","Number",":",""
"2014","Finland","Czechia","Total","Total","Number",":",""
"2014","Finland","Denmark","Total","Total","Number",":",""
"2014","Finland","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2014","Finland","Estonia","Total","Total","Number",":",""
"2014","Finland","Ireland","Total","Total","Number",":",""
"2014","Finland","Greece","Total","Total","Number",":",""
"2014","Finland","Spain","Total","Total","Number",":",""
"2014","Finland","France","Total","Total","Number",":",""
"2014","Finland","Croatia","Total","Total","Number",":",""
"2014","Finland","Italy","Total","Total","Number",":",""
"2014","Finland","Cyprus","Total","Total","Number",":",""
"2014","Finland","Latvia","Total","Total","Number",":",""
"2014","Finland","Lithuania","Total","Total","Number",":",""
"2014","Finland","Luxembourg","Total","Total","Number",":",""
"2014","Finland","Hungary","Total","Total","Number",":",""
"2014","Finland","Netherlands","Total","Total","Number",":",""
"2014","Finland","Austria","Total","Total","Number",":",""
"2014","Finland","Poland","Total","Total","Number",":",""
"2014","Finland","Portugal","Total","Total","Number",":",""
"2014","Finland","Romania","Total","Total","Number",":",""
"2014","Finland","Slovenia","Total","Total","Number",":",""
"2014","Finland","Slovakia","Total","Total","Number",":",""
"2014","Finland","Finland","Total","Total","Number",":",""
"2014","Finland","Sweden","Total","Total","Number",":",""
"2014","Finland","United Kingdom","Total","Total","Number",":",""
"2014","Finland","Norway","Total","Total","Number",":",""
"2014","Finland","Switzerland","Total","Total","Number",":",""
"2014","Finland","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2014","Finland","Turkey","Total","Total","Number",":",""
"2014","Finland","Albania","Total","Total","Number",":",""
"2014","Finland","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Finland","Serbia","Total","Total","Number",":",""
"2014","Sweden","Total","Total","Total","Number","126,966",""
