"TIME","GEO","CITIZEN","C_BIRTH","SEX","UNIT","Value","Flag and Footnotes"
"2015","Croatia","Bulgaria","Total","Total","Number",":",""
"2015","Croatia","Czechia","Total","Total","Number",":",""
"2015","Croatia","Denmark","Total","Total","Number",":",""
"2015","Croatia","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Croatia","Estonia","Total","Total","Number",":",""
"2015","Croatia","Ireland","Total","Total","Number",":",""
"2015","Croatia","Greece","Total","Total","Number",":",""
"2015","Croatia","Spain","Total","Total","Number",":",""
"2015","Croatia","France","Total","Total","Number",":",""
"2015","Croatia","Croatia","Total","Total","Number",":",""
"2015","Croatia","Italy","Total","Total","Number",":",""
"2015","Croatia","Cyprus","Total","Total","Number",":",""
"2015","Croatia","Latvia","Total","Total","Number",":",""
"2015","Croatia","Lithuania","Total","Total","Number",":",""
"2015","Croatia","Luxembourg","Total","Total","Number",":",""
"2015","Croatia","Hungary","Total","Total","Number",":",""
"2015","Croatia","Malta","Total","Total","Number",":",""
"2015","Croatia","Netherlands","Total","Total","Number",":",""
"2015","Croatia","Austria","Total","Total","Number",":",""
"2015","Croatia","Poland","Total","Total","Number",":",""
"2015","Croatia","Portugal","Total","Total","Number",":",""
"2015","Croatia","Romania","Total","Total","Number",":",""
"2015","Croatia","Slovenia","Total","Total","Number",":",""
"2015","Croatia","Slovakia","Total","Total","Number",":",""
"2015","Croatia","Finland","Total","Total","Number",":",""
"2015","Croatia","Sweden","Total","Total","Number",":",""
"2015","Croatia","United Kingdom","Total","Total","Number",":",""
"2015","Croatia","Norway","Total","Total","Number",":",""
"2015","Croatia","Switzerland","Total","Total","Number",":",""
"2015","Croatia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Croatia","Albania","Total","Total","Number",":",""
"2015","Croatia","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Croatia","Serbia","Total","Total","Number",":",""
"2015","Croatia","Africa","Total","Total","Number",":",""
"2015","Croatia","America","Total","Total","Number",":",""
"2015","Croatia","Asia","Total","Total","Number",":",""
"2015","Croatia","Oceania","Total","Total","Number",":",""
"2015","Italy","Total","Total","Total","Number","280,078",""
"2015","Italy","Reporting country","Total","Total","Number","30,052",""
"2015","Italy","Foreign country","Total","Total","Number","250,014",""
"2015","Italy","Unknown","Total","Total","Number","0",""
"2015","Italy","Europe","Total","Total","Number",":",""
"2015","Italy","Belgium","Total","Total","Number",":",""
"2015","Italy","Bulgaria","Total","Total","Number",":",""
"2015","Italy","Czechia","Total","Total","Number",":",""
"2015","Italy","Denmark","Total","Total","Number",":",""
"2015","Italy","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Italy","Estonia","Total","Total","Number",":",""
"2015","Italy","Ireland","Total","Total","Number",":",""
"2015","Italy","Greece","Total","Total","Number",":",""
"2015","Italy","Spain","Total","Total","Number",":",""
"2015","Italy","France","Total","Total","Number",":",""
"2015","Italy","Croatia","Total","Total","Number",":",""
"2015","Italy","Italy","Total","Total","Number",":",""
"2015","Italy","Cyprus","Total","Total","Number",":",""
"2015","Italy","Latvia","Total","Total","Number",":",""
"2015","Italy","Lithuania","Total","Total","Number",":",""
"2015","Italy","Luxembourg","Total","Total","Number",":",""
"2015","Italy","Hungary","Total","Total","Number",":",""
"2015","Italy","Malta","Total","Total","Number",":",""
"2015","Italy","Netherlands","Total","Total","Number",":",""
"2015","Italy","Austria","Total","Total","Number",":",""
"2015","Italy","Poland","Total","Total","Number",":",""
"2015","Italy","Portugal","Total","Total","Number",":",""
"2015","Italy","Romania","Total","Total","Number",":",""
"2015","Italy","Slovenia","Total","Total","Number",":",""
"2015","Italy","Slovakia","Total","Total","Number",":",""
"2015","Italy","Finland","Total","Total","Number",":",""
"2015","Italy","Sweden","Total","Total","Number",":",""
"2015","Italy","United Kingdom","Total","Total","Number",":",""
"2015","Italy","Norway","Total","Total","Number",":",""
"2015","Italy","Switzerland","Total","Total","Number",":",""
"2015","Italy","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Italy","Albania","Total","Total","Number",":",""
"2015","Italy","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Italy","Serbia","Total","Total","Number",":",""
"2015","Italy","Africa","Total","Total","Number",":",""
"2015","Italy","America","Total","Total","Number",":",""
"2015","Italy","Asia","Total","Total","Number",":",""
"2015","Italy","Oceania","Total","Total","Number",":",""
"2015","Latvia","Total","Total","Total","Number","9,479",""
"2015","Latvia","Reporting country","Total","Total","Number","4,974",""
"2015","Latvia","Foreign country","Total","Total","Number","4,456",""
"2015","Latvia","Unknown","Total","Total","Number","36",""
"2015","Latvia","Europe","Total","Total","Number",":",""
"2015","Latvia","Belgium","Total","Total","Number",":",""
"2015","Latvia","Bulgaria","Total","Total","Number",":",""
"2015","Latvia","Czechia","Total","Total","Number",":",""
"2015","Latvia","Denmark","Total","Total","Number",":",""
"2015","Latvia","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Latvia","Estonia","Total","Total","Number",":",""
"2015","Latvia","Ireland","Total","Total","Number",":",""
"2015","Latvia","Greece","Total","Total","Number",":",""
"2015","Latvia","Spain","Total","Total","Number",":",""
"2015","Latvia","France","Total","Total","Number",":",""
"2015","Latvia","Croatia","Total","Total","Number",":",""
"2015","Latvia","Italy","Total","Total","Number",":",""
"2015","Latvia","Cyprus","Total","Total","Number",":",""
"2015","Latvia","Latvia","Total","Total","Number",":",""
"2015","Latvia","Lithuania","Total","Total","Number",":",""
"2015","Latvia","Luxembourg","Total","Total","Number",":",""
"2015","Latvia","Hungary","Total","Total","Number",":",""
"2015","Latvia","Malta","Total","Total","Number",":",""
"2015","Latvia","Netherlands","Total","Total","Number",":",""
"2015","Latvia","Austria","Total","Total","Number",":",""
"2015","Latvia","Poland","Total","Total","Number",":",""
"2015","Latvia","Portugal","Total","Total","Number",":",""
"2015","Latvia","Romania","Total","Total","Number",":",""
"2015","Latvia","Slovenia","Total","Total","Number",":",""
"2015","Latvia","Slovakia","Total","Total","Number",":",""
"2015","Latvia","Finland","Total","Total","Number",":",""
"2015","Latvia","Sweden","Total","Total","Number",":",""
"2015","Latvia","United Kingdom","Total","Total","Number",":",""
"2015","Latvia","Norway","Total","Total","Number",":",""
"2015","Latvia","Switzerland","Total","Total","Number",":",""
"2015","Latvia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Latvia","Albania","Total","Total","Number",":",""
"2015","Latvia","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Latvia","Serbia","Total","Total","Number",":",""
"2015","Latvia","Africa","Total","Total","Number",":",""
"2015","Latvia","America","Total","Total","Number",":",""
"2015","Latvia","Asia","Total","Total","Number",":",""
"2015","Latvia","Oceania","Total","Total","Number",":",""
"2015","Lithuania","Total","Total","Total","Number","22,130",""
"2015","Lithuania","Reporting country","Total","Total","Number","18,383",""
"2015","Lithuania","Foreign country","Total","Total","Number","3,732",""
"2015","Lithuania","Unknown","Total","Total","Number","0",""
"2015","Lithuania","Europe","Total","Total","Number",":",""
"2015","Lithuania","Belgium","Total","Total","Number",":",""
"2015","Lithuania","Bulgaria","Total","Total","Number",":",""
"2015","Lithuania","Czechia","Total","Total","Number",":",""
"2015","Lithuania","Denmark","Total","Total","Number",":",""
"2015","Lithuania","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Lithuania","Estonia","Total","Total","Number",":",""
"2015","Lithuania","Ireland","Total","Total","Number",":",""
"2015","Lithuania","Greece","Total","Total","Number",":",""
"2015","Lithuania","Spain","Total","Total","Number",":",""
"2015","Lithuania","France","Total","Total","Number",":",""
"2015","Lithuania","Croatia","Total","Total","Number",":",""
"2015","Lithuania","Italy","Total","Total","Number",":",""
"2015","Lithuania","Cyprus","Total","Total","Number",":",""
"2015","Lithuania","Latvia","Total","Total","Number",":",""
"2015","Lithuania","Lithuania","Total","Total","Number",":",""
"2015","Lithuania","Luxembourg","Total","Total","Number",":",""
"2015","Lithuania","Hungary","Total","Total","Number",":",""
"2015","Lithuania","Malta","Total","Total","Number",":",""
"2015","Lithuania","Netherlands","Total","Total","Number",":",""
"2015","Lithuania","Austria","Total","Total","Number",":",""
"2015","Lithuania","Poland","Total","Total","Number",":",""
"2015","Lithuania","Portugal","Total","Total","Number",":",""
"2015","Lithuania","Romania","Total","Total","Number",":",""
"2015","Lithuania","Slovenia","Total","Total","Number",":",""
"2015","Lithuania","Slovakia","Total","Total","Number",":",""
"2015","Lithuania","Finland","Total","Total","Number",":",""
"2015","Lithuania","Sweden","Total","Total","Number",":",""
"2015","Lithuania","United Kingdom","Total","Total","Number",":",""
"2015","Lithuania","Norway","Total","Total","Number",":",""
"2015","Lithuania","Switzerland","Total","Total","Number",":",""
"2015","Lithuania","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Lithuania","Albania","Total","Total","Number",":",""
"2015","Lithuania","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Lithuania","Serbia","Total","Total","Number",":",""
"2015","Lithuania","Africa","Total","Total","Number",":",""
"2015","Lithuania","America","Total","Total","Number",":",""
"2015","Lithuania","Asia","Total","Total","Number",":",""
"2015","Lithuania","Oceania","Total","Total","Number",":",""
"2015","Luxembourg","Total","Total","Total","Number","23,803",""
"2015","Luxembourg","Reporting country","Total","Total","Number","1,195",""
"2015","Luxembourg","Foreign country","Total","Total","Number","22,551",""
"2015","Luxembourg","Unknown","Total","Total","Number","50",""
"2015","Luxembourg","Europe","Total","Total","Number",":",""
"2015","Luxembourg","Belgium","Total","Total","Number",":",""
"2015","Luxembourg","Bulgaria","Total","Total","Number",":",""
"2015","Luxembourg","Czechia","Total","Total","Number",":",""
"2015","Luxembourg","Denmark","Total","Total","Number",":",""
"2015","Luxembourg","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Luxembourg","Estonia","Total","Total","Number",":",""
"2015","Luxembourg","Ireland","Total","Total","Number",":",""
"2015","Luxembourg","Greece","Total","Total","Number",":",""
"2015","Luxembourg","Spain","Total","Total","Number",":",""
"2015","Luxembourg","France","Total","Total","Number",":",""
"2015","Luxembourg","Croatia","Total","Total","Number",":",""
"2015","Luxembourg","Italy","Total","Total","Number",":",""
"2015","Luxembourg","Cyprus","Total","Total","Number",":",""
"2015","Luxembourg","Latvia","Total","Total","Number",":",""
"2015","Luxembourg","Lithuania","Total","Total","Number",":",""
"2015","Luxembourg","Luxembourg","Total","Total","Number",":",""
"2015","Luxembourg","Hungary","Total","Total","Number",":",""
"2015","Luxembourg","Malta","Total","Total","Number",":",""
"2015","Luxembourg","Netherlands","Total","Total","Number",":",""
"2015","Luxembourg","Austria","Total","Total","Number",":",""
"2015","Luxembourg","Poland","Total","Total","Number",":",""
"2015","Luxembourg","Portugal","Total","Total","Number",":",""
"2015","Luxembourg","Romania","Total","Total","Number",":",""
"2015","Luxembourg","Slovenia","Total","Total","Number",":",""
"2015","Luxembourg","Slovakia","Total","Total","Number",":",""
"2015","Luxembourg","Finland","Total","Total","Number",":",""
"2015","Luxembourg","Sweden","Total","Total","Number",":",""
"2015","Luxembourg","United Kingdom","Total","Total","Number",":",""
"2015","Luxembourg","Norway","Total","Total","Number",":",""
"2015","Luxembourg","Switzerland","Total","Total","Number",":",""
"2015","Luxembourg","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Luxembourg","Albania","Total","Total","Number",":",""
"2015","Luxembourg","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Luxembourg","Serbia","Total","Total","Number",":",""
"2015","Luxembourg","Africa","Total","Total","Number",":",""
"2015","Luxembourg","America","Total","Total","Number",":",""
"2015","Luxembourg","Asia","Total","Total","Number",":",""
"2015","Luxembourg","Oceania","Total","Total","Number",":",""
"2015","Hungary","Total","Total","Total","Number","58,344",""
"2015","Hungary","Reporting country","Total","Total","Number","32,557",""
"2015","Hungary","Foreign country","Total","Total","Number","25,770",""
"2015","Hungary","Unknown","Total","Total","Number","9",""
"2015","Hungary","Europe","Total","Total","Number",":",""
"2015","Hungary","Belgium","Total","Total","Number",":",""
"2015","Hungary","Bulgaria","Total","Total","Number",":",""
"2015","Hungary","Czechia","Total","Total","Number",":",""
"2015","Hungary","Denmark","Total","Total","Number",":",""
"2015","Hungary","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Hungary","Estonia","Total","Total","Number",":",""
"2015","Hungary","Ireland","Total","Total","Number",":",""
"2015","Hungary","Greece","Total","Total","Number",":",""
"2015","Hungary","Spain","Total","Total","Number",":",""
"2015","Hungary","France","Total","Total","Number",":",""
"2015","Hungary","Croatia","Total","Total","Number",":",""
"2015","Hungary","Italy","Total","Total","Number",":",""
"2015","Hungary","Cyprus","Total","Total","Number",":",""
"2015","Hungary","Latvia","Total","Total","Number",":",""
"2015","Hungary","Lithuania","Total","Total","Number",":",""
"2015","Hungary","Luxembourg","Total","Total","Number",":",""
"2015","Hungary","Hungary","Total","Total","Number",":",""
"2015","Hungary","Malta","Total","Total","Number",":",""
"2015","Hungary","Netherlands","Total","Total","Number",":",""
"2015","Hungary","Austria","Total","Total","Number",":",""
"2015","Hungary","Poland","Total","Total","Number",":",""
"2015","Hungary","Portugal","Total","Total","Number",":",""
"2015","Hungary","Romania","Total","Total","Number",":",""
"2015","Hungary","Slovenia","Total","Total","Number",":",""
"2015","Hungary","Slovakia","Total","Total","Number",":",""
"2015","Hungary","Finland","Total","Total","Number",":",""
"2015","Hungary","Sweden","Total","Total","Number",":",""
"2015","Hungary","United Kingdom","Total","Total","Number",":",""
"2015","Hungary","Norway","Total","Total","Number",":",""
"2015","Hungary","Switzerland","Total","Total","Number",":",""
"2015","Hungary","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Hungary","Albania","Total","Total","Number",":",""
"2015","Hungary","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Hungary","Serbia","Total","Total","Number",":",""
"2015","Hungary","Africa","Total","Total","Number",":",""
"2015","Hungary","America","Total","Total","Number",":",""
"2015","Hungary","Asia","Total","Total","Number",":",""
"2015","Hungary","Oceania","Total","Total","Number",":",""
"2015","Netherlands","Total","Total","Total","Number","166,872",""
"2015","Netherlands","Reporting country","Total","Total","Number","39,203",""
"2015","Netherlands","Foreign country","Total","Total","Number","121,439",""
"2015","Netherlands","Unknown","Total","Total","Number","1,667",""
"2015","Netherlands","Europe","Total","Total","Number",":",""
"2015","Netherlands","Belgium","Total","Total","Number",":",""
"2015","Netherlands","Bulgaria","Total","Total","Number",":",""
"2015","Netherlands","Czechia","Total","Total","Number",":",""
"2015","Netherlands","Denmark","Total","Total","Number",":",""
"2015","Netherlands","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Netherlands","Estonia","Total","Total","Number",":",""
"2015","Netherlands","Ireland","Total","Total","Number",":",""
"2015","Netherlands","Greece","Total","Total","Number",":",""
"2015","Netherlands","Spain","Total","Total","Number",":",""
"2015","Netherlands","France","Total","Total","Number",":",""
"2015","Netherlands","Croatia","Total","Total","Number",":",""
"2015","Netherlands","Italy","Total","Total","Number",":",""
"2015","Netherlands","Cyprus","Total","Total","Number",":",""
"2015","Netherlands","Latvia","Total","Total","Number",":",""
"2015","Netherlands","Lithuania","Total","Total","Number",":",""
"2015","Netherlands","Luxembourg","Total","Total","Number",":",""
"2015","Netherlands","Hungary","Total","Total","Number",":",""
"2015","Netherlands","Malta","Total","Total","Number",":",""
"2015","Netherlands","Netherlands","Total","Total","Number",":",""
"2015","Netherlands","Austria","Total","Total","Number",":",""
"2015","Netherlands","Poland","Total","Total","Number",":",""
"2015","Netherlands","Portugal","Total","Total","Number",":",""
"2015","Netherlands","Romania","Total","Total","Number",":",""
"2015","Netherlands","Slovenia","Total","Total","Number",":",""
"2015","Netherlands","Slovakia","Total","Total","Number",":",""
"2015","Netherlands","Finland","Total","Total","Number",":",""
"2015","Netherlands","Sweden","Total","Total","Number",":",""
"2015","Netherlands","United Kingdom","Total","Total","Number",":",""
"2015","Netherlands","Norway","Total","Total","Number",":",""
"2015","Netherlands","Switzerland","Total","Total","Number",":",""
"2015","Netherlands","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Netherlands","Albania","Total","Total","Number",":",""
"2015","Netherlands","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Netherlands","Serbia","Total","Total","Number",":",""
"2015","Netherlands","Africa","Total","Total","Number",":",""
"2015","Netherlands","America","Total","Total","Number",":",""
"2015","Netherlands","Asia","Total","Total","Number",":",""
"2015","Netherlands","Oceania","Total","Total","Number",":",""
"2015","Austria","Total","Total","Total","Number",":",""
"2015","Austria","Reporting country","Total","Total","Number",":",""
"2015","Austria","Foreign country","Total","Total","Number",":",""
"2015","Austria","Unknown","Total","Total","Number",":",""
"2015","Austria","Europe","Total","Total","Number",":",""
"2015","Austria","Belgium","Total","Total","Number",":",""
"2015","Austria","Bulgaria","Total","Total","Number",":",""
"2015","Austria","Czechia","Total","Total","Number",":",""
"2015","Austria","Denmark","Total","Total","Number",":",""
"2015","Austria","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Austria","Estonia","Total","Total","Number",":",""
"2015","Austria","Ireland","Total","Total","Number",":",""
"2015","Austria","Greece","Total","Total","Number",":",""
"2015","Austria","Spain","Total","Total","Number",":",""
"2015","Austria","France","Total","Total","Number",":",""
"2015","Austria","Croatia","Total","Total","Number",":",""
"2015","Austria","Italy","Total","Total","Number",":",""
"2015","Austria","Cyprus","Total","Total","Number",":",""
"2015","Austria","Latvia","Total","Total","Number",":",""
"2015","Austria","Lithuania","Total","Total","Number",":",""
"2015","Austria","Luxembourg","Total","Total","Number",":",""
"2015","Austria","Hungary","Total","Total","Number",":",""
"2015","Austria","Malta","Total","Total","Number",":",""
"2015","Austria","Netherlands","Total","Total","Number",":",""
"2015","Austria","Austria","Total","Total","Number",":",""
"2015","Austria","Poland","Total","Total","Number",":",""
"2015","Austria","Portugal","Total","Total","Number",":",""
"2015","Austria","Romania","Total","Total","Number",":",""
"2015","Austria","Slovenia","Total","Total","Number",":",""
"2015","Austria","Slovakia","Total","Total","Number",":",""
"2015","Austria","Finland","Total","Total","Number",":",""
"2015","Austria","Sweden","Total","Total","Number",":",""
"2015","Austria","United Kingdom","Total","Total","Number",":",""
"2015","Austria","Norway","Total","Total","Number",":",""
"2015","Austria","Switzerland","Total","Total","Number",":",""
"2015","Austria","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Austria","Albania","Total","Total","Number",":",""
"2015","Austria","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Austria","Serbia","Total","Total","Number",":",""
"2015","Austria","Africa","Total","Total","Number",":",""
"2015","Austria","America","Total","Total","Number",":",""
"2015","Austria","Asia","Total","Total","Number",":",""
"2015","Austria","Oceania","Total","Total","Number",":",""
"2015","Poland","Total","Total","Total","Number","218,147",""
"2015","Poland","Reporting country","Total","Total","Number","84,784",""
"2015","Poland","Foreign country","Total","Total","Number","133,278",""
"2015","Poland","Unknown","Total","Total","Number","42",""
"2015","Poland","Europe","Total","Total","Number",":",""
"2015","Poland","Belgium","Total","Total","Number",":",""
"2015","Poland","Bulgaria","Total","Total","Number",":",""
"2015","Poland","Czechia","Total","Total","Number",":",""
"2015","Poland","Denmark","Total","Total","Number",":",""
"2015","Poland","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Poland","Estonia","Total","Total","Number",":",""
"2015","Poland","Ireland","Total","Total","Number",":",""
"2015","Poland","Greece","Total","Total","Number",":",""
"2015","Poland","Spain","Total","Total","Number",":",""
"2015","Poland","France","Total","Total","Number",":",""
"2015","Poland","Croatia","Total","Total","Number",":",""
"2015","Poland","Italy","Total","Total","Number",":",""
"2015","Poland","Cyprus","Total","Total","Number",":",""
"2015","Poland","Latvia","Total","Total","Number",":",""
"2015","Poland","Lithuania","Total","Total","Number",":",""
"2015","Poland","Luxembourg","Total","Total","Number",":",""
"2015","Poland","Hungary","Total","Total","Number",":",""
"2015","Poland","Malta","Total","Total","Number",":",""
"2015","Poland","Netherlands","Total","Total","Number",":",""
"2015","Poland","Austria","Total","Total","Number",":",""
"2015","Poland","Poland","Total","Total","Number",":",""
"2015","Poland","Portugal","Total","Total","Number",":",""
"2015","Poland","Romania","Total","Total","Number",":",""
"2015","Poland","Slovenia","Total","Total","Number",":",""
"2015","Poland","Slovakia","Total","Total","Number",":",""
"2015","Poland","Finland","Total","Total","Number",":",""
"2015","Poland","Sweden","Total","Total","Number",":",""
"2015","Poland","United Kingdom","Total","Total","Number",":",""
"2015","Poland","Norway","Total","Total","Number",":",""
"2015","Poland","Switzerland","Total","Total","Number",":",""
"2015","Poland","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Poland","Albania","Total","Total","Number",":",""
"2015","Poland","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Poland","Serbia","Total","Total","Number",":",""
"2015","Poland","Africa","Total","Total","Number",":",""
"2015","Poland","America","Total","Total","Number",":",""
"2015","Poland","Asia","Total","Total","Number",":",""
"2015","Poland","Oceania","Total","Total","Number",":",""
"2015","Slovenia","Total","Total","Total","Number","15,420",""
"2015","Slovenia","Reporting country","Total","Total","Number","2,755",""
"2015","Slovenia","Foreign country","Total","Total","Number","12,665",""
"2015","Slovenia","Unknown","Total","Total","Number","0",""
"2015","Slovenia","Europe","Total","Total","Number",":",""
"2015","Slovenia","Belgium","Total","Total","Number",":",""
"2015","Slovenia","Bulgaria","Total","Total","Number",":",""
"2015","Slovenia","Czechia","Total","Total","Number",":",""
"2015","Slovenia","Denmark","Total","Total","Number",":",""
"2015","Slovenia","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Slovenia","Estonia","Total","Total","Number",":",""
"2015","Slovenia","Ireland","Total","Total","Number",":",""
"2015","Slovenia","Greece","Total","Total","Number",":",""
"2015","Slovenia","Spain","Total","Total","Number",":",""
"2015","Slovenia","France","Total","Total","Number",":",""
"2015","Slovenia","Croatia","Total","Total","Number",":",""
"2015","Slovenia","Italy","Total","Total","Number",":",""
"2015","Slovenia","Cyprus","Total","Total","Number",":",""
"2015","Slovenia","Latvia","Total","Total","Number",":",""
"2015","Slovenia","Lithuania","Total","Total","Number",":",""
"2015","Slovenia","Luxembourg","Total","Total","Number",":",""
"2015","Slovenia","Hungary","Total","Total","Number",":",""
"2015","Slovenia","Malta","Total","Total","Number",":",""
"2015","Slovenia","Netherlands","Total","Total","Number",":",""
"2015","Slovenia","Austria","Total","Total","Number",":",""
"2015","Slovenia","Poland","Total","Total","Number",":",""
"2015","Slovenia","Portugal","Total","Total","Number",":",""
"2015","Slovenia","Romania","Total","Total","Number",":",""
"2015","Slovenia","Slovenia","Total","Total","Number",":",""
"2015","Slovenia","Slovakia","Total","Total","Number",":",""
"2015","Slovenia","Finland","Total","Total","Number",":",""
"2015","Slovenia","Sweden","Total","Total","Number",":",""
"2015","Slovenia","United Kingdom","Total","Total","Number",":",""
"2015","Slovenia","Norway","Total","Total","Number",":",""
"2015","Slovenia","Switzerland","Total","Total","Number",":",""
"2015","Slovenia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Slovenia","Albania","Total","Total","Number",":",""
"2015","Slovenia","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Slovenia","Serbia","Total","Total","Number",":",""
"2015","Slovenia","Africa","Total","Total","Number",":",""
"2015","Slovenia","America","Total","Total","Number",":",""
"2015","Slovenia","Asia","Total","Total","Number",":",""
"2015","Slovenia","Oceania","Total","Total","Number",":",""
"2015","Finland","Total","Total","Total","Number","28,746",""
"2015","Finland","Reporting country","Total","Total","Number","7,332",""
"2015","Finland","Foreign country","Total","Total","Number","20,732",""
"2015","Finland","Unknown","Total","Total","Number","617",""
"2015","Finland","Europe","Total","Total","Number",":",""
"2015","Finland","Belgium","Total","Total","Number",":",""
"2015","Finland","Bulgaria","Total","Total","Number",":",""
"2015","Finland","Czechia","Total","Total","Number",":",""
"2015","Finland","Denmark","Total","Total","Number",":",""
"2015","Finland","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Finland","Estonia","Total","Total","Number",":",""
"2015","Finland","Ireland","Total","Total","Number",":",""
"2015","Finland","Greece","Total","Total","Number",":",""
"2015","Finland","Spain","Total","Total","Number",":",""
"2015","Finland","France","Total","Total","Number",":",""
"2015","Finland","Croatia","Total","Total","Number",":",""
"2015","Finland","Italy","Total","Total","Number",":",""
"2015","Finland","Cyprus","Total","Total","Number",":",""
"2015","Finland","Latvia","Total","Total","Number",":",""
"2015","Finland","Lithuania","Total","Total","Number",":",""
"2015","Finland","Luxembourg","Total","Total","Number",":",""
"2015","Finland","Hungary","Total","Total","Number",":",""
"2015","Finland","Malta","Total","Total","Number",":",""
"2015","Finland","Netherlands","Total","Total","Number",":",""
"2015","Finland","Austria","Total","Total","Number",":",""
"2015","Finland","Poland","Total","Total","Number",":",""
"2015","Finland","Portugal","Total","Total","Number",":",""
"2015","Finland","Romania","Total","Total","Number",":",""
"2015","Finland","Slovenia","Total","Total","Number",":",""
"2015","Finland","Slovakia","Total","Total","Number",":",""
"2015","Finland","Finland","Total","Total","Number",":",""
"2015","Finland","Sweden","Total","Total","Number",":",""
"2015","Finland","United Kingdom","Total","Total","Number",":",""
"2015","Finland","Norway","Total","Total","Number",":",""
"2015","Finland","Switzerland","Total","Total","Number",":",""
"2015","Finland","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2015","Finland","Albania","Total","Total","Number",":",""
"2015","Finland","Bosnia and Herzegovina","Total","Total","Number",":",""
"2015","Finland","Serbia","Total","Total","Number",":",""
"2015","Finland","Africa","Total","Total","Number",":",""
"2015","Finland","America","Total","Total","Number",":",""
"2015","Finland","Asia","Total","Total","Number",":",""
"2015","Finland","Oceania","Total","Total","Number",":",""
"2015","Sweden","Total","Total","Total","Number","134,240",""
"2015","Sweden","Reporting country","Total","Total","Number","20,372",""
"2015","Sweden","Foreign country","Total","Total","Number","107,918",""
"2015","Sweden","Unknown","Total","Total","Number","511",""
"2015","Sweden","Europe","Total","Total","Number",":",""
"2015","Sweden","Belgium","Total","Total","Number",":",""
"2015","Sweden","Bulgaria","Total","Total","Number",":",""
"2015","Sweden","Czechia","Total","Total","Number",":",""
"2015","Sweden","Denmark","Total","Total","Number",":",""
"2015","Sweden","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2015","Sweden","Estonia","Total","Total","Number",":",""
"2015","Sweden","Ireland","Total","Total","Number",":",""
"2015","Sweden","Greece","Total","Total","Number",":",""
"2015","Sweden","Spain","Total","Total","Number",":",""
"2015","Sweden","France","Total","Total","Number",":",""
"2015","Sweden","Croatia","Total","Total","Number",":",""
"2015","Sweden","Italy","Total","Total","Number",":",""
"2015","Sweden","Cyprus","Total","Total","Number",":",""
"2015","Sweden","Latvia","Total","Total","Number",":",""
"2015","Sweden","Lithuania","Total","Total","Number",":",""
"2015","Sweden","Luxembourg","Total","Total","Number",":",""
"2015","Sweden","Hungary","Total","Total","Number",":",""
"2015","Sweden","Malta","Total","Total","Number",":",""
"2015","Sweden","Netherlands","Total","Total","Number",":",""
"2015","Sweden","Austria","Total","Total","Number",":",""
"2015","Sweden","Poland","Total","Total","Number",":",""
"2015","Sweden","Portugal","Total","Total","Number",":",""
"2015","Sweden","Romania","Total","Total","Number",":",""
"2015","Sweden","Slovenia","Total","Total","Number",":",""
"2015","Sweden","Slovakia","Total","Total","Number",":",""
"2015","Sweden","Finland","Total","Total","Number",":",""
"2015","Sweden","Sweden","Total","Total","Number",":",""
"2015","Sweden","United Kingdom","Total","Total","Number",":",""
