"TIME","GEO","CITIZEN","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2016","Norway","Total","Age reached during the year","From 15 to 64 years","Number","Females","11,730",""
"2016","Norway","Total","Age reached during the year","From 20 to 24 years","Number","Total","2,985",""
"2016","Norway","Total","Age reached during the year","From 20 to 24 years","Number","Males","1,229",""
"2016","Norway","Total","Age reached during the year","From 20 to 24 years","Number","Females","1,756",""
"2016","Norway","Total","Age reached during the year","From 25 to 29 years","Number","Total","6,032",""
"2016","Norway","Total","Age reached during the year","From 25 to 29 years","Number","Males","2,934",""
"2016","Norway","Total","Age reached during the year","From 25 to 29 years","Number","Females","3,098",""
"2016","Norway","Total","Age reached during the year","From 30 to 34 years","Number","Total","6,034",""
"2016","Norway","Total","Age reached during the year","From 30 to 34 years","Number","Males","3,365",""
"2016","Norway","Total","Age reached during the year","From 30 to 34 years","Number","Females","2,669",""
"2016","Norway","Total","Age reached during the year","From 35 to 39 years","Number","Total","4,088",""
"2016","Norway","Total","Age reached during the year","From 35 to 39 years","Number","Males","2,624",""
"2016","Norway","Total","Age reached during the year","From 35 to 39 years","Number","Females","1,464",""
"2016","Norway","Total","Age reached during the year","From 40 to 44 years","Number","Total","2,865",""
"2016","Norway","Total","Age reached during the year","From 40 to 44 years","Number","Males","2,026",""
"2016","Norway","Total","Age reached during the year","From 40 to 44 years","Number","Females","839",""
"2016","Norway","Total","Age reached during the year","From 45 to 49 years","Number","Total","1,936",""
"2016","Norway","Total","Age reached during the year","From 45 to 49 years","Number","Males","1,361",""
"2016","Norway","Total","Age reached during the year","From 45 to 49 years","Number","Females","575",""
"2016","Norway","Total","Age reached during the year","From 50 to 54 years","Number","Total","1,469",""
"2016","Norway","Total","Age reached during the year","From 50 to 54 years","Number","Males","1,080",""
"2016","Norway","Total","Age reached during the year","From 50 to 54 years","Number","Females","389",""
"2016","Norway","Total","Age reached during the year","From 55 to 59 years","Number","Total","1,073",""
"2016","Norway","Total","Age reached during the year","From 55 to 59 years","Number","Males","778",""
"2016","Norway","Total","Age reached during the year","From 55 to 59 years","Number","Females","295",""
"2016","Norway","Total","Age reached during the year","From 60 to 64 years","Number","Total","736",""
"2016","Norway","Total","Age reached during the year","From 60 to 64 years","Number","Males","549",""
"2016","Norway","Total","Age reached during the year","From 60 to 64 years","Number","Females","187",""
"2016","Norway","Total","Age reached during the year","From 65 to 69 years","Number","Total","493",""
"2016","Norway","Total","Age reached during the year","From 65 to 69 years","Number","Males","332",""
"2016","Norway","Total","Age reached during the year","From 65 to 69 years","Number","Females","161",""
"2016","Norway","Total","Age reached during the year","65 years or over","Number","Total","841",""
"2016","Norway","Total","Age reached during the year","65 years or over","Number","Males","536",""
"2016","Norway","Total","Age reached during the year","65 years or over","Number","Females","305",""
"2016","Switzerland","Total","Age reached during the year","Total","Number","Total","120,653",""
"2016","Switzerland","Total","Age reached during the year","Total","Number","Males","65,999",""
"2016","Switzerland","Total","Age reached during the year","Total","Number","Females","54,654",""
"2016","Switzerland","Total","Age reached during the year","Less than 5 years","Number","Total","6,192",""
"2016","Switzerland","Total","Age reached during the year","Less than 5 years","Number","Males","3,080",""
"2016","Switzerland","Total","Age reached during the year","Less than 5 years","Number","Females","3,112",""
"2016","Switzerland","Total","Age reached during the year","From 5 to 9 years","Number","Total","5,063",""
"2016","Switzerland","Total","Age reached during the year","From 5 to 9 years","Number","Males","2,538",""
"2016","Switzerland","Total","Age reached during the year","From 5 to 9 years","Number","Females","2,525",""
"2016","Switzerland","Total","Age reached during the year","From 10 to 14 years","Number","Total","3,495",""
"2016","Switzerland","Total","Age reached during the year","From 10 to 14 years","Number","Males","1,775",""
"2016","Switzerland","Total","Age reached during the year","From 10 to 14 years","Number","Females","1,720",""
"2016","Switzerland","Total","Age reached during the year","Less than 15 years","Number","Total","14,750",""
"2016","Switzerland","Total","Age reached during the year","Less than 15 years","Number","Males","7,393",""
"2016","Switzerland","Total","Age reached during the year","Less than 15 years","Number","Females","7,357",""
"2016","Switzerland","Total","Age reached during the year","From 15 to 19 years","Number","Total","4,870",""
"2016","Switzerland","Total","Age reached during the year","From 15 to 19 years","Number","Males","2,450",""
"2016","Switzerland","Total","Age reached during the year","From 15 to 19 years","Number","Females","2,420",""
"2016","Switzerland","Total","Age reached during the year","From 15 to 64 years","Number","Total","99,026",""
"2016","Switzerland","Total","Age reached during the year","From 15 to 64 years","Number","Males","54,586",""
"2016","Switzerland","Total","Age reached during the year","From 15 to 64 years","Number","Females","44,440",""
"2016","Switzerland","Total","Age reached during the year","From 20 to 24 years","Number","Total","14,405",""
"2016","Switzerland","Total","Age reached during the year","From 20 to 24 years","Number","Males","7,117",""
"2016","Switzerland","Total","Age reached during the year","From 20 to 24 years","Number","Females","7,288",""
"2016","Switzerland","Total","Age reached during the year","From 25 to 29 years","Number","Total","17,542",""
"2016","Switzerland","Total","Age reached during the year","From 25 to 29 years","Number","Males","9,080",""
"2016","Switzerland","Total","Age reached during the year","From 25 to 29 years","Number","Females","8,462",""
"2016","Switzerland","Total","Age reached during the year","From 30 to 34 years","Number","Total","15,685",""
"2016","Switzerland","Total","Age reached during the year","From 30 to 34 years","Number","Males","8,418",""
"2016","Switzerland","Total","Age reached during the year","From 30 to 34 years","Number","Females","7,267",""
"2016","Switzerland","Total","Age reached during the year","From 35 to 39 years","Number","Total","12,100",""
"2016","Switzerland","Total","Age reached during the year","From 35 to 39 years","Number","Males","6,952",""
"2016","Switzerland","Total","Age reached during the year","From 35 to 39 years","Number","Females","5,148",""
"2016","Switzerland","Total","Age reached during the year","From 40 to 44 years","Number","Total","9,333",""
"2016","Switzerland","Total","Age reached during the year","From 40 to 44 years","Number","Males","5,606",""
"2016","Switzerland","Total","Age reached during the year","From 40 to 44 years","Number","Females","3,727",""
"2016","Switzerland","Total","Age reached during the year","From 45 to 49 years","Number","Total","7,580",""
"2016","Switzerland","Total","Age reached during the year","From 45 to 49 years","Number","Males","4,673",""
"2016","Switzerland","Total","Age reached during the year","From 45 to 49 years","Number","Females","2,907",""
"2016","Switzerland","Total","Age reached during the year","From 50 to 54 years","Number","Total","6,853",""
"2016","Switzerland","Total","Age reached during the year","From 50 to 54 years","Number","Males","4,098",""
"2016","Switzerland","Total","Age reached during the year","From 50 to 54 years","Number","Females","2,755",""
"2016","Switzerland","Total","Age reached during the year","From 55 to 59 years","Number","Total","5,623",""
"2016","Switzerland","Total","Age reached during the year","From 55 to 59 years","Number","Males","3,248",""
"2016","Switzerland","Total","Age reached during the year","From 55 to 59 years","Number","Females","2,375",""
"2016","Switzerland","Total","Age reached during the year","From 60 to 64 years","Number","Total","5,035",""
"2016","Switzerland","Total","Age reached during the year","From 60 to 64 years","Number","Males","2,944",""
"2016","Switzerland","Total","Age reached during the year","From 60 to 64 years","Number","Females","2,091",""
"2016","Switzerland","Total","Age reached during the year","From 65 to 69 years","Number","Total","3,584",""
"2016","Switzerland","Total","Age reached during the year","From 65 to 69 years","Number","Males","2,350",""
"2016","Switzerland","Total","Age reached during the year","From 65 to 69 years","Number","Females","1,234",""
"2016","Switzerland","Total","Age reached during the year","65 years or over","Number","Total","6,877",""
"2016","Switzerland","Total","Age reached during the year","65 years or over","Number","Males","4,020",""
"2016","Switzerland","Total","Age reached during the year","65 years or over","Number","Females","2,857",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Total","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Total","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Total","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Less than 5 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Less than 5 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Less than 5 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 5 to 9 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 5 to 9 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 5 to 9 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 10 to 14 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 10 to 14 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 10 to 14 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 65 to 69 years","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 65 to 69 years","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","From 65 to 69 years","Number","Females",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2016","Former Yugoslav Republic of Macedonia, the","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","Total","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","Total","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","Total","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","Less than 5 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","Less than 5 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","Less than 5 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 5 to 9 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 5 to 9 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 5 to 9 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 10 to 14 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 10 to 14 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 10 to 14 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","From 65 to 69 years","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","From 65 to 69 years","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","From 65 to 69 years","Number","Females",":",""
"2016","Belarus","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2016","Belarus","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2016","Belarus","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","Total","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","Total","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","Total","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","Less than 5 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","Less than 5 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","Less than 5 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 5 to 9 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 5 to 9 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 5 to 9 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 10 to 14 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 10 to 14 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 10 to 14 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","From 65 to 69 years","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","From 65 to 69 years","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","From 65 to 69 years","Number","Females",":",""
"2016","Moldova","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2016","Moldova","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2016","Moldova","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","Total","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","Total","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","Total","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","Less than 5 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","Less than 5 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","Less than 5 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 5 to 9 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 5 to 9 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 5 to 9 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 10 to 14 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 10 to 14 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 10 to 14 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","From 65 to 69 years","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","From 65 to 69 years","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","From 65 to 69 years","Number","Females",":",""
"2016","Russia","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2016","Russia","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2016","Russia","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2016","San Marino","Total","Age reached during the year","Total","Number","Total",":",""
"2016","San Marino","Total","Age reached during the year","Total","Number","Males",":",""
"2016","San Marino","Total","Age reached during the year","Total","Number","Females",":",""
"2016","San Marino","Total","Age reached during the year","Less than 5 years","Number","Total",":",""
"2016","San Marino","Total","Age reached during the year","Less than 5 years","Number","Males",":",""
"2016","San Marino","Total","Age reached during the year","Less than 5 years","Number","Females",":",""
"2016","San Marino","Total","Age reached during the year","From 5 to 9 years","Number","Total",":",""
"2016","San Marino","Total","Age reached during the year","From 5 to 9 years","Number","Males",":",""
"2016","San Marino","Total","Age reached during the year","From 5 to 9 years","Number","Females",":",""
"2016","San Marino","Total","Age reached during the year","From 10 to 14 years","Number","Total",":",""
"2016","San Marino","Total","Age reached during the year","From 10 to 14 years","Number","Males",":",""
"2016","San Marino","Total","Age reached during the year","From 10 to 14 years","Number","Females",":",""
"2016","San Marino","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2016","San Marino","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2016","San Marino","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2016","San Marino","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2016","San Marino","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2016","San Marino","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2016","San Marino","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2016","San Marino","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2016","San Marino","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2016","San Marino","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2016","San Marino","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2016","San Marino","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2016","San Marino","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2016","San Marino","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2016","San Marino","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2016","San Marino","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
