"TIME","GEO","PARTNER","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2014","Italy","Poland","Age reached during the year","Total","Number","Total","1,917",""
"2014","Italy","Portugal","Age reached during the year","Total","Number","Total","291",""
"2014","Italy","Romania","Age reached during the year","Total","Number","Total","12,764",""
"2014","Italy","Slovenia","Age reached during the year","Total","Number","Total","338",""
"2014","Italy","Slovakia","Age reached during the year","Total","Number","Total","358",""
"2014","Italy","Finland","Age reached during the year","Total","Number","Total","227",""
"2014","Italy","Sweden","Age reached during the year","Total","Number","Total","716",""
"2014","Italy","United Kingdom","Age reached during the year","Total","Number","Total","14,991",""
"2014","Italy","Norway","Age reached during the year","Total","Number","Total","436",""
"2014","Italy","Switzerland","Age reached during the year","Total","Number","Total","11,051",""
"2014","Cyprus","Total","Age reached during the year","Total","Number","Total","24,038",""
"2014","Cyprus","Belgium","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Czechia","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Denmark","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Estonia","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Ireland","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Greece","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Spain","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","France","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Croatia","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Italy","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Latvia","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Hungary","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Austria","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Poland","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Portugal","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Romania","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Finland","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Sweden","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Norway","Age reached during the year","Total","Number","Total",":",""
"2014","Cyprus","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Total","Age reached during the year","Total","Number","Total","19,017",""
"2014","Latvia","Belgium","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Czechia","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Denmark","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Estonia","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Ireland","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Greece","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Spain","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","France","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Croatia","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Italy","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Latvia","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Hungary","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Austria","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Poland","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Portugal","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Romania","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Finland","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Sweden","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Norway","Age reached during the year","Total","Number","Total",":",""
"2014","Latvia","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2014","Lithuania","Total","Age reached during the year","Total","Number","Total","36,621",""
"2014","Lithuania","Belgium","Age reached during the year","Total","Number","Total","234",""
"2014","Lithuania","Bulgaria","Age reached during the year","Total","Number","Total","16",""
"2014","Lithuania","Czechia","Age reached during the year","Total","Number","Total","49",""
"2014","Lithuania","Denmark","Age reached during the year","Total","Number","Total","940",""
"2014","Lithuania","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","2,906",""
"2014","Lithuania","Estonia","Age reached during the year","Total","Number","Total","57",""
"2014","Lithuania","Ireland","Age reached during the year","Total","Number","Total","3,075",""
"2014","Lithuania","Greece","Age reached during the year","Total","Number","Total","89",""
"2014","Lithuania","Spain","Age reached during the year","Total","Number","Total","937",""
"2014","Lithuania","France","Age reached during the year","Total","Number","Total","214",""
"2014","Lithuania","Croatia","Age reached during the year","Total","Number","Total","8",""
"2014","Lithuania","Italy","Age reached during the year","Total","Number","Total","373",""
"2014","Lithuania","Cyprus","Age reached during the year","Total","Number","Total","88",""
"2014","Lithuania","Latvia","Age reached during the year","Total","Number","Total","142",""
"2014","Lithuania","Lithuania","Age reached during the year","Total","Number","Total","0",""
"2014","Lithuania","Luxembourg","Age reached during the year","Total","Number","Total","47",""
"2014","Lithuania","Hungary","Age reached during the year","Total","Number","Total","6",""
"2014","Lithuania","Netherlands","Age reached during the year","Total","Number","Total","555",""
"2014","Lithuania","Austria","Age reached during the year","Total","Number","Total","93",""
"2014","Lithuania","Poland","Age reached during the year","Total","Number","Total","106",""
"2014","Lithuania","Portugal","Age reached during the year","Total","Number","Total","37",""
"2014","Lithuania","Romania","Age reached during the year","Total","Number","Total","18",""
"2014","Lithuania","Slovenia","Age reached during the year","Total","Number","Total","5",""
"2014","Lithuania","Slovakia","Age reached during the year","Total","Number","Total","8",""
"2014","Lithuania","Finland","Age reached during the year","Total","Number","Total","86",""
"2014","Lithuania","Sweden","Age reached during the year","Total","Number","Total","955",""
"2014","Lithuania","United Kingdom","Age reached during the year","Total","Number","Total","16,330",""
"2014","Lithuania","Norway","Age reached during the year","Total","Number","Total","2,631",""
"2014","Lithuania","Switzerland","Age reached during the year","Total","Number","Total","141",""
"2014","Luxembourg","Total","Age reached during the year","Total","Number","Total","11,283",""
"2014","Luxembourg","Belgium","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Czechia","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Denmark","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Estonia","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Ireland","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Greece","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Spain","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","France","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Croatia","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Italy","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Latvia","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Hungary","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Austria","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Poland","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Portugal","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Romania","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Finland","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Sweden","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Norway","Age reached during the year","Total","Number","Total",":",""
"2014","Luxembourg","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Total","Age reached during the year","Total","Number","Total","42,213",""
"2014","Hungary","Belgium","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Czechia","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Denmark","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Estonia","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Ireland","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Greece","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Spain","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","France","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Croatia","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Italy","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Latvia","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Hungary","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Austria","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Poland","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Portugal","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Romania","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Finland","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Sweden","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Norway","Age reached during the year","Total","Number","Total",":",""
"2014","Hungary","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2014","Netherlands","Total","Age reached during the year","Total","Number","Total","112,900",""
"2014","Netherlands","Belgium","Age reached during the year","Total","Number","Total","10,728",""
"2014","Netherlands","Bulgaria","Age reached during the year","Total","Number","Total","947",""
"2014","Netherlands","Czechia","Age reached during the year","Total","Number","Total","487",""
"2014","Netherlands","Denmark","Age reached during the year","Total","Number","Total","642",""
"2014","Netherlands","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","14,817",""
"2014","Netherlands","Estonia","Age reached during the year","Total","Number","Total","93",""
"2014","Netherlands","Ireland","Age reached during the year","Total","Number","Total","832",""
"2014","Netherlands","Greece","Age reached during the year","Total","Number","Total","1,121",""
"2014","Netherlands","Spain","Age reached during the year","Total","Number","Total","4,255",""
"2014","Netherlands","France","Age reached during the year","Total","Number","Total","3,456",""
"2014","Netherlands","Croatia","Age reached during the year","Total","Number","Total","213",""
"2014","Netherlands","Italy","Age reached during the year","Total","Number","Total","1,668",""
"2014","Netherlands","Cyprus","Age reached during the year","Total","Number","Total","100",""
"2014","Netherlands","Latvia","Age reached during the year","Total","Number","Total","257",""
"2014","Netherlands","Lithuania","Age reached during the year","Total","Number","Total","305",""
"2014","Netherlands","Luxembourg","Age reached during the year","Total","Number","Total","297",""
"2014","Netherlands","Hungary","Age reached during the year","Total","Number","Total","1,059",""
"2014","Netherlands","Netherlands","Age reached during the year","Total","Number","Total","0",""
"2014","Netherlands","Austria","Age reached during the year","Total","Number","Total","901",""
"2014","Netherlands","Poland","Age reached during the year","Total","Number","Total","5,208",""
"2014","Netherlands","Portugal","Age reached during the year","Total","Number","Total","1,286",""
"2014","Netherlands","Romania","Age reached during the year","Total","Number","Total","676",""
"2014","Netherlands","Slovenia","Age reached during the year","Total","Number","Total","93",""
"2014","Netherlands","Slovakia","Age reached during the year","Total","Number","Total","358",""
"2014","Netherlands","Finland","Age reached during the year","Total","Number","Total","392",""
"2014","Netherlands","Sweden","Age reached during the year","Total","Number","Total","1,433",""
"2014","Netherlands","United Kingdom","Age reached during the year","Total","Number","Total","10,341",""
"2014","Netherlands","Norway","Age reached during the year","Total","Number","Total","989",""
"2014","Netherlands","Switzerland","Age reached during the year","Total","Number","Total","1,922",""
"2014","Austria","Total","Age reached during the year","Total","Number","Total","53,491",""
"2014","Austria","Belgium","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Czechia","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Denmark","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Estonia","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Ireland","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Greece","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Spain","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","France","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Croatia","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Italy","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Latvia","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Hungary","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Austria","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Poland","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Portugal","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Romania","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Finland","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Sweden","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Norway","Age reached during the year","Total","Number","Total",":",""
"2014","Austria","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Total","Age reached during the year","Total","Number","Total","268,299","p"
"2014","Poland","Belgium","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Czechia","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Denmark","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Estonia","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Ireland","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Greece","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Spain","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","France","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Croatia","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Italy","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Latvia","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Hungary","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Austria","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Poland","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Portugal","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Romania","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Finland","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Sweden","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Norway","Age reached during the year","Total","Number","Total",":",""
"2014","Poland","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Total","Age reached during the year","Total","Number","Total","49,572",""
"2014","Portugal","Belgium","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Czechia","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Denmark","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Estonia","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Ireland","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Greece","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Spain","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","France","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Croatia","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Italy","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Latvia","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Hungary","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Austria","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Poland","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Portugal","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Romania","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Finland","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Sweden","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Norway","Age reached during the year","Total","Number","Total",":",""
"2014","Portugal","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Total","Age reached during the year","Total","Number","Total","172,871",""
"2014","Romania","Belgium","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Czechia","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Denmark","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Estonia","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Ireland","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Greece","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Spain","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","France","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Croatia","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Italy","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Latvia","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Hungary","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Austria","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Poland","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Portugal","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Romania","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Finland","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Sweden","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Norway","Age reached during the year","Total","Number","Total",":",""
"2014","Romania","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2014","Slovenia","Total","Age reached during the year","Total","Number","Total","14,336",""
"2014","Slovenia","Belgium","Age reached during the year","Total","Number","Total","127",""
"2014","Slovenia","Bulgaria","Age reached during the year","Total","Number","Total","410",""
"2014","Slovenia","Czechia","Age reached during the year","Total","Number","Total","56",""
"2014","Slovenia","Denmark","Age reached during the year","Total","Number","Total","56",""
"2014","Slovenia","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","2,014",""
"2014","Slovenia","Estonia","Age reached during the year","Total","Number","Total","2",""
"2014","Slovenia","Ireland","Age reached during the year","Total","Number","Total","35",""
"2014","Slovenia","Greece","Age reached during the year","Total","Number","Total","19",""
"2014","Slovenia","Spain","Age reached during the year","Total","Number","Total","110",""
"2014","Slovenia","France","Age reached during the year","Total","Number","Total","169",""
"2014","Slovenia","Croatia","Age reached during the year","Total","Number","Total","1,465",""
"2014","Slovenia","Italy","Age reached during the year","Total","Number","Total","548",""
"2014","Slovenia","Cyprus","Age reached during the year","Total","Number","Total","6",""
"2014","Slovenia","Latvia","Age reached during the year","Total","Number","Total","1",""
"2014","Slovenia","Lithuania","Age reached during the year","Total","Number","Total","6",""
"2014","Slovenia","Luxembourg","Age reached during the year","Total","Number","Total","55",""
"2014","Slovenia","Hungary","Age reached during the year","Total","Number","Total","58",""
"2014","Slovenia","Netherlands","Age reached during the year","Total","Number","Total","128",""
"2014","Slovenia","Austria","Age reached during the year","Total","Number","Total","2,427",""
"2014","Slovenia","Poland","Age reached during the year","Total","Number","Total","52",""
"2014","Slovenia","Portugal","Age reached during the year","Total","Number","Total","25",""
"2014","Slovenia","Romania","Age reached during the year","Total","Number","Total","152",""
"2014","Slovenia","Slovenia","Age reached during the year","Total","Number","Total","0",""
"2014","Slovenia","Slovakia","Age reached during the year","Total","Number","Total","98",""
"2014","Slovenia","Finland","Age reached during the year","Total","Number","Total","23",""
"2014","Slovenia","Sweden","Age reached during the year","Total","Number","Total","140",""
"2014","Slovenia","United Kingdom","Age reached during the year","Total","Number","Total","467",""
"2014","Slovenia","Norway","Age reached during the year","Total","Number","Total","45",""
"2014","Slovenia","Switzerland","Age reached during the year","Total","Number","Total","708",""
"2014","Slovakia","Total","Age reached during the year","Total","Number","Total","3,644",""
"2014","Slovakia","Belgium","Age reached during the year","Total","Number","Total","21",""
"2014","Slovakia","Bulgaria","Age reached during the year","Total","Number","Total","9",""
"2014","Slovakia","Czechia","Age reached during the year","Total","Number","Total","1,162",""
"2014","Slovakia","Denmark","Age reached during the year","Total","Number","Total","7",""
"2014","Slovakia","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","293",""
"2014","Slovakia","Estonia","Age reached during the year","Total","Number","Total","0",""
"2014","Slovakia","Ireland","Age reached during the year","Total","Number","Total","55",""
"2014","Slovakia","Greece","Age reached during the year","Total","Number","Total","2",""
"2014","Slovakia","Spain","Age reached during the year","Total","Number","Total","21",""
"2014","Slovakia","France","Age reached during the year","Total","Number","Total","45",""
"2014","Slovakia","Croatia","Age reached during the year","Total","Number","Total","11",""
"2014","Slovakia","Italy","Age reached during the year","Total","Number","Total","105",""
"2014","Slovakia","Cyprus","Age reached during the year","Total","Number","Total","5",""
"2014","Slovakia","Latvia","Age reached during the year","Total","Number","Total","0",""
"2014","Slovakia","Lithuania","Age reached during the year","Total","Number","Total","1",""
"2014","Slovakia","Luxembourg","Age reached during the year","Total","Number","Total","4",""
"2014","Slovakia","Hungary","Age reached during the year","Total","Number","Total","43",""
"2014","Slovakia","Netherlands","Age reached during the year","Total","Number","Total","40",""
"2014","Slovakia","Austria","Age reached during the year","Total","Number","Total","848",""
"2014","Slovakia","Poland","Age reached during the year","Total","Number","Total","16",""
"2014","Slovakia","Portugal","Age reached during the year","Total","Number","Total","3",""
"2014","Slovakia","Romania","Age reached during the year","Total","Number","Total","2",""
"2014","Slovakia","Slovenia","Age reached during the year","Total","Number","Total","3",""
"2014","Slovakia","Slovakia","Age reached during the year","Total","Number","Total","0",""
"2014","Slovakia","Finland","Age reached during the year","Total","Number","Total","5",""
"2014","Slovakia","Sweden","Age reached during the year","Total","Number","Total","20",""
"2014","Slovakia","United Kingdom","Age reached during the year","Total","Number","Total","351",""
"2014","Slovakia","Norway","Age reached during the year","Total","Number","Total","25",""
"2014","Slovakia","Switzerland","Age reached during the year","Total","Number","Total","182",""
"2014","Finland","Total","Age reached during the year","Total","Number","Total","15,486",""
"2014","Finland","Belgium","Age reached during the year","Total","Number","Total","168",""
"2014","Finland","Bulgaria","Age reached during the year","Total","Number","Total","29",""
"2014","Finland","Czechia","Age reached during the year","Total","Number","Total","56",""
"2014","Finland","Denmark","Age reached during the year","Total","Number","Total","548",""
"2014","Finland","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","1,004",""
"2014","Finland","Estonia","Age reached during the year","Total","Number","Total","1,542",""
"2014","Finland","Ireland","Age reached during the year","Total","Number","Total","115",""
"2014","Finland","Greece","Age reached during the year","Total","Number","Total","51",""
"2014","Finland","Spain","Age reached during the year","Total","Number","Total","566",""
"2014","Finland","France","Age reached during the year","Total","Number","Total","344",""
"2014","Finland","Croatia","Age reached during the year","Total","Number","Total","11",""
"2014","Finland","Italy","Age reached during the year","Total","Number","Total","164",""
"2014","Finland","Cyprus","Age reached during the year","Total","Number","Total","25",""
"2014","Finland","Latvia","Age reached during the year","Total","Number","Total","59",""
"2014","Finland","Lithuania","Age reached during the year","Total","Number","Total","44",""
"2014","Finland","Luxembourg","Age reached during the year","Total","Number","Total","75",""
"2014","Finland","Hungary","Age reached during the year","Total","Number","Total","105",""
